interaction_id,user_id,restaurant_id,interaction_type,rating,timestamp
I004731,U0080,R0221,viewed,,2024-08-28 08:45:00
I004732,U0462,R0140,viewed,,2025-03-15 05:43:00
I004733,U0056,R0246,viewed,,2024-12-08 23:55:00
I004734,U0411,R0296,viewed,,2024-08-15 06:06:00
I004735,U0233,R0168,saved,,2024-10-29 11:34:00
I004736,U0122,R0287,saved,,2024-04-15 07:10:00
I004737,U0243,R0052,saved,,2025-01-11 10:05:00
I004738,U0495,R0112,saved,,2024-04-13 21:45:00
I004739,U0151,R0116,viewed,,2024-02-09 19:43:00
I004740,U0101,R0179,saved,,2024-12-25 11:55:00
I004741,U0134,R0109,visited,,2024-03-26 10:19:00
I004742,U0353,R0076,visited,5.0,2024-11-26 18:57:00
I004743,U0372,R0131,saved,,2024-01-22 05:59:00
I004744,U0061,R0286,rated,2.0,2024-02-21 18:42:00
I004745,U0151,R0101,viewed,,2024-05-07 23:26:00
I004746,U0174,R0052,visited,,2024-02-26 07:26:00
I004747,U0042,R0221,visited,5.0,2024-05-03 07:28:00
I004748,U0133,R0248,visited,,2024-07-10 07:51:00
I004749,U0040,R0090,saved,,2025-02-21 19:19:00
I004750,U0199,R0231,saved,,2024-08-16 04:54:00
I004751,U0027,R0140,viewed,,2024-11-09 06:04:00
I004752,U0456,R0228,rated,2.0,2024-08-19 10:47:00
I004753,U0354,R0286,viewed,,2024-05-12 00:56:00
I004754,U0074,R0187,visited,,2024-06-20 10:51:00
I004755,U0001,R0134,viewed,,2024-02-27 09:45:00
I004756,U0463,R0140,saved,,2024-08-26 04:54:00
I004757,U0194,R0245,viewed,,2024-08-02 18:40:00
I004758,U0030,R0298,viewed,,2024-07-01 21:48:00
I004759,U0032,R0181,saved,,2025-01-09 01:13:00
I004760,U0096,R0098,viewed,,2024-11-12 19:27:00
I004761,U0249,R0263,visited,2.0,2024-07-02 17:44:00
I004762,U0239,R0210,viewed,,2024-07-19 22:51:00
I004763,U0337,R0295,saved,,2024-11-27 22:17:00
I004764,U0101,R0216,viewed,,2024-02-19 02:29:00
I004765,U0414,R0025,visited,,2024-09-14 21:08:00
I004766,U0311,R0135,saved,,2025-02-14 01:38:00
I004767,U0267,R0171,saved,,2024-03-03 14:37:00
I004768,U0467,R0037,viewed,,2025-03-23 01:37:00
I004769,U0017,R0159,rated,4.0,2024-03-22 23:42:00
I004770,U0239,R0011,viewed,,2024-08-24 13:24:00
I004771,U0479,R0119,viewed,,2024-12-03 14:36:00
I004772,U0416,R0251,saved,,2024-01-01 18:01:00
I004773,U0145,R0012,visited,,2024-05-23 13:06:00
I004774,U0186,R0022,saved,,2024-02-02 15:03:00
I004775,U0072,R0027,rated,4.0,2024-02-15 22:13:00
I004776,U0317,R0015,visited,3.0,2024-02-02 23:05:00
I004777,U0156,R0226,saved,,2025-03-09 14:11:00
I004778,U0316,R0293,viewed,,2024-07-08 10:08:00
I004779,U0356,R0015,rated,3.0,2024-09-10 11:30:00
I004780,U0360,R0150,visited,4.0,2024-03-10 12:14:00
I004781,U0158,R0213,saved,,2024-01-22 06:45:00
I004782,U0149,R0288,viewed,,2024-03-11 09:05:00
I004783,U0107,R0022,saved,,2024-07-26 21:49:00
I004784,U0022,R0104,saved,,2024-05-04 09:59:00
I004785,U0361,R0233,visited,4.0,2024-02-21 20:54:00
I004786,U0273,R0082,viewed,,2024-01-09 13:42:00
I004787,U0097,R0292,viewed,,2024-09-27 12:29:00
I004788,U0326,R0267,viewed,,2025-02-16 00:34:00
I004789,U0411,R0032,visited,,2024-10-12 07:56:00
I004790,U0072,R0183,visited,4.0,2024-07-02 13:19:00
I004791,U0311,R0097,rated,5.0,2024-08-19 22:11:00
I004792,U0268,R0201,rated,4.0,2024-12-25 12:10:00
I004793,U0496,R0074,viewed,,2024-11-20 11:39:00
I004794,U0039,R0134,saved,,2024-11-03 20:01:00
I004795,U0336,R0098,visited,,2024-09-23 12:39:00
I004796,U0124,R0175,rated,3.0,2025-02-04 02:01:00
I004797,U0197,R0247,viewed,,2024-09-23 05:28:00
I004798,U0296,R0200,saved,,2024-12-26 05:15:00
I004799,U0014,R0038,visited,,2024-12-24 22:59:00
I004800,U0003,R0229,viewed,,2025-02-12 23:52:00
I004801,U0348,R0069,rated,4.0,2024-08-19 14:21:00
I004802,U0316,R0028,saved,,2025-01-18 20:38:00
I004803,U0481,R0272,viewed,,2024-04-16 05:00:00
I004804,U0354,R0141,viewed,,2024-11-23 15:08:00
I004805,U0261,R0035,viewed,,2025-01-20 19:29:00
I004806,U0453,R0059,viewed,,2024-01-29 20:03:00
I004807,U0478,R0109,viewed,,2024-04-02 05:22:00
I004808,U0053,R0240,viewed,,2024-09-29 19:39:00
I004809,U0251,R0147,viewed,,2024-04-16 06:19:00
I004810,U0178,R0288,saved,,2024-07-07 12:59:00
I004811,U0180,R0204,saved,,2024-03-28 19:59:00
I004812,U0039,R0153,visited,,2024-08-06 06:48:00
I004813,U0422,R0090,viewed,,2024-05-29 16:22:00
I004814,U0255,R0224,viewed,,2024-12-05 10:43:00
I004815,U0374,R0298,saved,,2024-06-21 02:06:00
I004816,U0432,R0170,viewed,,2024-06-07 05:27:00
I004817,U0256,R0183,visited,5.0,2025-02-01 09:44:00
I004818,U0355,R0200,saved,,2025-02-23 05:32:00
I004819,U0053,R0214,viewed,,2024-01-01 20:40:00
I004820,U0084,R0015,saved,,2024-06-20 05:07:00
I004821,U0370,R0145,visited,,2025-03-25 04:57:00
I004822,U0253,R0194,rated,3.0,2024-02-19 09:32:00
I004823,U0050,R0068,rated,5.0,2024-05-21 11:48:00
I004824,U0460,R0117,visited,5.0,2024-11-07 20:53:00
I004825,U0473,R0174,visited,,2024-12-13 10:05:00
I004826,U0063,R0041,saved,,2024-05-02 06:27:00
I004827,U0232,R0138,visited,3.0,2024-09-08 11:49:00
I004828,U0267,R0107,visited,5.0,2024-11-03 23:17:00
I004829,U0087,R0046,viewed,,2024-01-09 21:32:00
I004830,U0449,R0264,saved,,2024-07-27 10:17:00
I004831,U0281,R0227,saved,,2024-12-27 11:19:00
I004832,U0297,R0195,viewed,,2025-03-15 21:25:00
I004833,U0418,R0052,viewed,,2025-02-07 17:13:00
I004834,U0402,R0185,saved,,2024-03-22 15:29:00
I004835,U0331,R0092,viewed,,2024-01-06 05:45:00
I004836,U0337,R0071,saved,,2025-03-20 08:23:00
I004837,U0301,R0197,saved,,2025-02-03 15:13:00
I004838,U0475,R0217,viewed,,2024-10-17 16:44:00
I004839,U0323,R0045,viewed,,2025-02-11 15:39:00
I004840,U0167,R0082,viewed,,2024-04-30 05:17:00
I004841,U0042,R0227,saved,,2025-01-23 03:09:00
I004842,U0309,R0214,saved,,2024-09-05 19:41:00
I004843,U0021,R0263,viewed,,2024-03-29 05:47:00
I004844,U0093,R0028,viewed,,2024-12-03 22:15:00
I004845,U0442,R0163,viewed,,2025-02-01 17:06:00
I004846,U0303,R0009,saved,,2024-11-19 05:32:00
I004847,U0151,R0085,saved,,2024-09-12 01:45:00
I004848,U0403,R0049,viewed,,2024-05-21 06:16:00
I004849,U0267,R0059,viewed,,2025-01-24 05:03:00
I004850,U0207,R0090,viewed,,2024-08-19 00:40:00
I004851,U0028,R0214,viewed,,2024-02-24 04:17:00
I004852,U0110,R0200,visited,5.0,2024-12-22 07:56:00
I004853,U0371,R0171,visited,3.0,2024-05-18 08:59:00
I004854,U0353,R0297,visited,,2024-02-12 16:18:00
I004855,U0132,R0183,visited,,2025-01-11 19:28:00
I004856,U0073,R0181,visited,,2025-01-25 01:18:00
I004857,U0230,R0185,saved,,2024-10-27 00:16:00
I004858,U0447,R0146,viewed,,2024-12-21 11:31:00
I004859,U0159,R0265,viewed,,2024-06-11 05:20:00
I004860,U0069,R0262,visited,,2024-06-01 12:20:00
I004861,U0360,R0256,viewed,,2024-11-11 06:31:00
I004862,U0249,R0248,viewed,,2025-02-01 14:47:00
I004863,U0063,R0186,viewed,,2024-05-11 03:10:00
I004864,U0141,R0051,viewed,,2024-04-02 07:55:00
I004865,U0023,R0228,viewed,,2024-09-04 11:13:00
I004866,U0422,R0245,saved,,2025-03-14 13:15:00
I004867,U0474,R0286,visited,,2024-08-21 06:14:00
I004868,U0490,R0191,rated,3.0,2024-09-28 10:58:00
I004869,U0484,R0116,viewed,,2024-11-05 08:51:00
I004870,U0353,R0297,rated,4.0,2024-02-17 16:07:00
I004871,U0309,R0139,viewed,,2025-02-22 22:35:00
I004872,U0329,R0002,viewed,,2024-12-02 18:47:00
I004873,U0336,R0164,visited,3.0,2024-05-25 18:43:00
I004874,U0111,R0095,viewed,,2024-04-10 20:49:00
I004875,U0495,R0236,viewed,,2024-04-23 04:18:00
I004876,U0332,R0117,viewed,,2025-02-11 21:31:00
I004877,U0392,R0088,viewed,,2024-05-02 18:47:00
I004878,U0015,R0249,viewed,,2024-03-26 11:31:00
I004879,U0222,R0040,viewed,,2024-02-27 18:32:00
I004880,U0429,R0092,viewed,,2024-05-23 09:41:00
I004881,U0320,R0185,viewed,,2024-07-15 18:37:00
I004882,U0322,R0040,visited,,2024-02-13 02:59:00
I004883,U0451,R0274,saved,,2024-05-31 00:48:00
I004884,U0074,R0239,viewed,,2024-12-06 04:14:00
I004885,U0050,R0200,rated,3.0,2024-07-07 02:01:00
I004886,U0018,R0010,visited,,2024-06-27 15:55:00
I004887,U0188,R0258,viewed,,2025-03-16 01:59:00
I004888,U0091,R0055,visited,,2024-04-08 13:12:00
I004889,U0170,R0058,saved,,2024-09-23 01:47:00
I004890,U0369,R0045,visited,2.0,2024-01-13 11:02:00
I004891,U0419,R0143,saved,,2024-02-09 13:38:00
I004892,U0461,R0028,viewed,,2024-06-30 23:59:00
I004893,U0437,R0145,visited,,2024-05-10 13:27:00
I004894,U0065,R0086,visited,4.0,2024-09-09 09:41:00
I004895,U0226,R0007,viewed,,2025-01-19 10:10:00
I004896,U0388,R0074,saved,,2024-12-20 01:23:00
I004897,U0306,R0219,rated,3.0,2024-07-06 09:38:00
I004898,U0231,R0273,viewed,,2024-09-03 02:39:00
I004899,U0432,R0204,saved,,2024-05-28 16:39:00
I004900,U0249,R0114,visited,5.0,2024-07-13 10:15:00
I004901,U0095,R0048,visited,,2024-12-15 10:17:00
I004902,U0416,R0094,viewed,,2024-01-12 21:47:00
I004903,U0213,R0281,rated,3.0,2024-05-03 10:33:00
I004904,U0390,R0248,viewed,,2024-05-29 05:40:00
I004905,U0435,R0156,viewed,,2025-02-12 15:20:00
I004906,U0207,R0264,rated,4.0,2025-03-29 21:33:00
I004907,U0247,R0093,saved,,2025-01-23 16:06:00
I004908,U0171,R0272,visited,,2024-09-24 21:49:00
I004909,U0474,R0134,viewed,,2024-11-04 07:43:00
I004910,U0212,R0247,visited,,2024-10-30 04:29:00
I004911,U0173,R0088,visited,5.0,2024-01-05 23:09:00
I004912,U0329,R0198,viewed,,2025-01-27 17:54:00
I004913,U0249,R0180,viewed,,2025-02-21 05:02:00
I004914,U0114,R0011,viewed,,2024-07-27 08:50:00
I004915,U0426,R0148,viewed,,2024-08-06 15:20:00
I004916,U0272,R0008,rated,3.0,2024-04-23 04:45:00
I004917,U0137,R0021,viewed,,2024-02-09 06:56:00
I004918,U0249,R0015,viewed,,2024-05-15 13:53:00
I004919,U0244,R0120,rated,5.0,2024-02-24 13:51:00
I004920,U0293,R0074,saved,,2024-09-08 09:26:00
I004921,U0475,R0025,viewed,,2024-07-23 20:38:00
I004922,U0237,R0029,viewed,,2024-07-08 20:43:00
I004923,U0353,R0204,visited,,2024-07-12 03:00:00
I004924,U0416,R0233,saved,,2025-02-28 00:06:00
I004925,U0068,R0060,viewed,,2025-02-28 06:55:00
I004926,U0433,R0019,rated,4.0,2024-02-09 17:58:00
I004927,U0469,R0238,visited,,2024-02-03 01:53:00
I004928,U0057,R0145,viewed,,2025-02-09 13:14:00
I004929,U0381,R0078,saved,,2024-05-11 04:58:00
I004930,U0198,R0063,viewed,,2024-02-02 15:01:00
I004931,U0305,R0200,viewed,,2024-03-21 22:17:00
I004932,U0043,R0266,rated,2.0,2024-06-15 08:40:00
I004933,U0269,R0026,viewed,,2024-06-25 19:53:00
I004934,U0498,R0169,visited,5.0,2024-05-08 20:49:00
I004935,U0071,R0215,rated,4.0,2024-04-01 07:07:00
I004936,U0327,R0067,viewed,,2024-09-25 13:28:00
I004937,U0218,R0237,viewed,,2024-03-26 05:32:00
I004938,U0256,R0100,viewed,,2025-03-03 09:39:00
I004939,U0222,R0118,saved,,2024-07-16 13:25:00
I004940,U0327,R0022,saved,,2024-03-03 13:19:00
I004941,U0421,R0168,rated,4.0,2024-06-13 20:32:00
I004942,U0237,R0061,visited,,2024-02-26 11:12:00
I004943,U0131,R0086,rated,4.0,2024-04-18 20:53:00
I004944,U0238,R0111,saved,,2024-03-29 14:49:00
I004945,U0353,R0157,viewed,,2024-01-31 06:57:00
I004946,U0120,R0197,saved,,2025-04-01 18:18:00
I004947,U0184,R0104,visited,,2024-04-20 04:15:00
I004948,U0157,R0171,saved,,2024-07-17 13:32:00
I004949,U0315,R0281,viewed,,2025-02-18 20:29:00
I004950,U0328,R0204,saved,,2024-07-06 21:29:00
I004951,U0247,R0005,saved,,2024-02-15 03:59:00
I004952,U0271,R0056,rated,5.0,2024-04-18 02:22:00
I004953,U0125,R0140,viewed,,2024-07-02 17:29:00
I004954,U0449,R0208,saved,,2024-02-02 12:12:00
I004955,U0187,R0012,viewed,,2025-01-15 19:48:00
I004956,U0403,R0071,visited,4.0,2024-12-01 19:35:00
I004957,U0425,R0048,saved,,2025-03-13 08:18:00
I004958,U0114,R0008,viewed,,2024-04-25 04:48:00
I004959,U0290,R0149,saved,,2024-11-17 06:35:00
I004960,U0005,R0270,visited,,2025-03-22 12:51:00
I004961,U0228,R0214,visited,5.0,2024-06-07 07:05:00
I004962,U0383,R0032,viewed,,2024-11-01 16:55:00
I004963,U0494,R0096,visited,2.0,2024-04-23 00:50:00
I004964,U0455,R0058,viewed,,2025-01-10 06:53:00
I004965,U0146,R0243,saved,,2024-10-25 09:31:00
I004966,U0450,R0173,viewed,,2024-10-28 15:51:00
I004967,U0422,R0083,saved,,2024-11-06 14:58:00
I004968,U0279,R0092,saved,,2024-06-23 11:44:00
I004969,U0481,R0144,viewed,,2024-02-27 09:40:00
I004970,U0303,R0205,saved,,2025-03-04 15:28:00
I004971,U0375,R0005,saved,,2024-03-06 20:22:00
I004972,U0250,R0112,rated,4.0,2024-03-21 09:23:00
I004973,U0378,R0060,viewed,,2024-09-08 07:42:00
I004974,U0427,R0289,viewed,,2024-02-14 10:27:00
I004975,U0244,R0036,viewed,,2024-06-14 21:56:00
I004976,U0312,R0111,visited,,2024-10-26 02:58:00
I004977,U0082,R0248,viewed,,2024-05-23 06:43:00
I004978,U0079,R0242,viewed,,2024-04-23 12:42:00
I004979,U0226,R0071,saved,,2025-03-16 23:22:00
I004980,U0290,R0141,viewed,,2025-02-24 18:15:00
I004981,U0043,R0045,saved,,2024-12-28 17:20:00
I004982,U0160,R0015,saved,,2024-03-05 03:33:00
I004983,U0385,R0210,viewed,,2024-07-08 23:07:00
I004984,U0075,R0046,visited,2.0,2024-12-21 01:53:00
I004985,U0264,R0225,saved,,2024-09-18 09:43:00
I004986,U0165,R0139,rated,4.0,2024-01-16 00:29:00
I004987,U0418,R0231,visited,3.0,2024-11-27 09:57:00
I004988,U0257,R0108,viewed,,2025-01-22 05:56:00
I004989,U0101,R0021,rated,4.0,2024-08-25 22:32:00
I004990,U0417,R0195,viewed,,2024-01-30 05:52:00
I004991,U0465,R0173,saved,,2024-07-14 13:27:00
I004992,U0345,R0183,visited,,2024-08-06 02:03:00
I004993,U0377,R0108,saved,,2024-05-10 15:17:00
I004994,U0133,R0033,viewed,,2024-12-11 08:12:00
I004995,U0264,R0108,saved,,2024-07-17 01:00:00
I004996,U0352,R0080,viewed,,2024-02-24 12:40:00
I004997,U0298,R0075,saved,,2024-09-16 18:36:00
I004998,U0414,R0113,rated,5.0,2024-11-08 17:30:00
I004999,U0449,R0066,viewed,,2024-02-19 16:04:00
I005000,U0382,R0005,viewed,,2024-09-23 13:45:00
I005001,U0065,R0211,saved,,2024-02-14 10:08:00
I005002,U0352,R0266,saved,,2024-02-24 12:55:00
I005003,U0103,R0040,visited,,2024-08-23 09:36:00
I005004,U0126,R0060,viewed,,2025-02-10 23:31:00
I005005,U0127,R0252,viewed,,2024-02-17 16:56:00
I005006,U0066,R0165,visited,,2024-06-21 03:24:00
I005007,U0120,R0171,viewed,,2024-07-24 00:45:00
I005008,U0213,R0259,viewed,,2024-11-26 23:18:00
I005009,U0220,R0162,viewed,,2024-03-13 03:32:00
I005010,U0434,R0251,rated,4.0,2024-12-03 05:06:00
I005011,U0180,R0030,viewed,,2024-02-03 06:19:00
I005012,U0392,R0195,visited,,2024-06-14 22:26:00
I005013,U0405,R0137,visited,4.0,2024-06-06 02:10:00
I005014,U0266,R0128,visited,3.0,2024-07-07 14:52:00
I005015,U0196,R0188,viewed,,2024-12-31 01:56:00
I005016,U0226,R0250,viewed,,2024-02-18 01:55:00
I005017,U0377,R0287,visited,,2025-01-18 03:33:00
I005018,U0112,R0141,saved,,2024-06-20 23:48:00
I005019,U0262,R0094,saved,,2025-03-27 15:12:00
I005020,U0469,R0028,saved,,2024-08-11 12:25:00
I005021,U0451,R0183,saved,,2024-02-13 03:18:00
I005022,U0448,R0045,rated,3.0,2025-03-07 09:26:00
I005023,U0439,R0218,visited,,2024-09-25 09:09:00
I005024,U0010,R0011,visited,,2024-06-18 01:41:00
I005025,U0469,R0072,viewed,,2025-01-21 05:02:00
I005026,U0115,R0111,visited,4.0,2024-07-10 15:27:00
I005027,U0028,R0128,visited,,2025-03-17 22:04:00
I005028,U0499,R0291,saved,,2024-09-01 01:19:00
I005029,U0396,R0163,rated,5.0,2024-10-04 14:25:00
I005030,U0291,R0230,visited,5.0,2024-11-21 06:21:00
I005031,U0035,R0144,rated,4.0,2024-03-02 11:47:00
I005032,U0366,R0186,visited,4.0,2024-01-26 01:33:00
I005033,U0022,R0160,rated,4.0,2025-03-20 05:17:00
I005034,U0054,R0231,saved,,2024-05-08 05:56:00
I005035,U0112,R0040,rated,4.0,2024-03-17 09:04:00
I005036,U0150,R0226,saved,,2024-09-03 12:10:00
I005037,U0402,R0241,rated,3.0,2025-02-21 23:46:00
I005038,U0493,R0091,visited,,2024-09-10 08:34:00
I005039,U0393,R0069,saved,,2024-02-14 15:49:00
I005040,U0252,R0291,viewed,,2024-03-14 08:43:00
I005041,U0031,R0141,rated,5.0,2024-11-14 13:44:00
I005042,U0330,R0164,saved,,2024-03-28 15:05:00
I005043,U0142,R0180,rated,5.0,2024-06-11 22:34:00
I005044,U0473,R0110,viewed,,2025-01-19 14:29:00
I005045,U0050,R0238,viewed,,2024-10-29 18:12:00
I005046,U0438,R0045,saved,,2024-09-01 00:42:00
I005047,U0001,R0066,viewed,,2025-03-17 13:49:00
I005048,U0083,R0142,viewed,,2024-09-15 09:12:00
I005049,U0001,R0006,viewed,,2024-09-13 20:48:00
I005050,U0440,R0207,viewed,,2024-12-16 06:30:00
I005051,U0134,R0215,viewed,,2024-09-15 03:14:00
I005052,U0067,R0077,rated,3.0,2024-07-08 00:16:00
I005053,U0039,R0071,viewed,,2025-01-20 07:44:00
I005054,U0002,R0293,visited,2.0,2025-01-13 20:41:00
I005055,U0228,R0119,saved,,2024-03-18 21:27:00
I005056,U0217,R0091,saved,,2024-09-08 14:27:00
I005057,U0078,R0258,rated,2.0,2024-02-01 01:09:00
I005058,U0433,R0271,visited,5.0,2024-08-23 20:37:00
I005059,U0314,R0104,viewed,,2024-04-10 16:28:00
I005060,U0272,R0077,viewed,,2024-08-17 06:35:00
I005061,U0053,R0194,saved,,2024-05-07 10:02:00
I005062,U0252,R0121,rated,4.0,2024-04-29 23:40:00
I005063,U0185,R0069,saved,,2024-01-13 12:33:00
I005064,U0131,R0207,viewed,,2024-04-16 09:11:00
I005065,U0305,R0180,viewed,,2024-03-19 23:09:00
I005066,U0210,R0223,viewed,,2024-01-29 14:25:00
I005067,U0118,R0247,rated,2.0,2024-11-07 01:22:00
I005068,U0334,R0296,visited,,2025-02-07 18:57:00
I005069,U0292,R0117,viewed,,2024-12-20 15:17:00
I005070,U0022,R0218,viewed,,2024-07-17 03:03:00
I005071,U0364,R0121,viewed,,2024-10-11 22:30:00
I005072,U0042,R0109,viewed,,2024-07-23 07:23:00
I005073,U0498,R0242,viewed,,2025-03-10 06:38:00
I005074,U0282,R0179,viewed,,2024-07-22 21:44:00
I005075,U0268,R0166,viewed,,2024-10-10 21:45:00
I005076,U0154,R0117,rated,4.0,2024-06-30 16:49:00
I005077,U0448,R0005,saved,,2024-10-28 16:27:00
I005078,U0223,R0292,visited,5.0,2025-02-12 10:44:00
I005079,U0009,R0168,viewed,,2024-01-15 09:32:00
I005080,U0177,R0250,saved,,2024-05-26 10:15:00
I005081,U0201,R0052,visited,,2024-10-20 19:40:00
I005082,U0228,R0234,viewed,,2024-12-23 13:19:00
I005083,U0122,R0018,viewed,,2024-03-10 14:49:00
I005084,U0125,R0276,rated,4.0,2024-02-25 08:22:00
I005085,U0305,R0006,viewed,,2025-04-01 02:09:00
I005086,U0390,R0020,visited,4.0,2024-07-25 19:54:00
I005087,U0178,R0292,saved,,2024-12-04 05:55:00
I005088,U0109,R0093,viewed,,2024-10-01 19:19:00
I005089,U0144,R0043,visited,,2024-07-10 20:05:00
I005090,U0466,R0229,saved,,2024-04-16 01:15:00
I005091,U0283,R0041,saved,,2024-10-27 01:30:00
I005092,U0363,R0034,visited,,2024-07-29 03:41:00
I005093,U0266,R0249,saved,,2024-09-14 20:07:00
I005094,U0075,R0036,viewed,,2024-08-13 16:37:00
I005095,U0493,R0121,saved,,2024-10-09 09:03:00
I005096,U0185,R0074,visited,5.0,2025-03-18 01:35:00
I005097,U0293,R0050,viewed,,2024-05-14 22:46:00
I005098,U0271,R0291,viewed,,2024-10-09 02:35:00
I005099,U0499,R0140,viewed,,2025-03-23 07:34:00
I005100,U0158,R0236,rated,4.0,2024-09-12 20:54:00
I005101,U0157,R0272,viewed,,2024-07-13 04:14:00
I005102,U0447,R0056,visited,5.0,2025-03-31 21:49:00
I005103,U0027,R0214,visited,4.0,2025-03-04 01:54:00
I005104,U0425,R0185,saved,,2024-01-11 16:54:00
I005105,U0220,R0169,visited,4.0,2025-02-15 15:36:00
I005106,U0475,R0158,viewed,,2024-03-18 18:53:00
I005107,U0167,R0079,saved,,2025-02-01 18:46:00
I005108,U0010,R0064,viewed,,2025-02-04 08:31:00
I005109,U0037,R0158,saved,,2024-04-26 05:05:00
I005110,U0298,R0026,saved,,2025-01-25 21:08:00
I005111,U0121,R0249,rated,5.0,2024-10-09 03:50:00
I005112,U0113,R0128,visited,,2024-02-20 08:23:00
I005113,U0084,R0128,visited,,2024-04-16 09:24:00
I005114,U0093,R0264,saved,,2025-02-15 11:26:00
I005115,U0465,R0283,saved,,2024-01-18 23:42:00
I005116,U0021,R0017,viewed,,2024-10-11 18:42:00
I005117,U0180,R0111,saved,,2025-03-02 11:55:00
I005118,U0437,R0161,visited,,2025-01-17 10:29:00
I005119,U0277,R0055,viewed,,2024-09-03 14:39:00
I005120,U0139,R0219,visited,,2024-06-23 08:07:00
I005121,U0233,R0048,visited,,2024-07-05 13:53:00
I005122,U0073,R0203,viewed,,2024-07-04 09:54:00
I005123,U0121,R0205,rated,3.0,2024-09-11 13:27:00
I005124,U0409,R0068,visited,5.0,2024-08-07 05:11:00
I005125,U0050,R0160,viewed,,2024-09-21 07:25:00
I005126,U0043,R0103,rated,4.0,2024-06-25 13:07:00
I005127,U0460,R0003,viewed,,2024-08-31 06:19:00
I005128,U0296,R0099,rated,3.0,2024-04-26 19:56:00
I005129,U0413,R0057,saved,,2024-11-08 22:55:00
I005130,U0209,R0286,viewed,,2024-09-24 17:21:00
I005131,U0271,R0230,viewed,,2025-03-19 14:12:00
I005132,U0313,R0245,saved,,2024-02-23 23:31:00
I005133,U0029,R0198,visited,,2024-05-14 04:21:00
I005134,U0064,R0045,visited,3.0,2024-06-09 02:37:00
I005135,U0460,R0065,viewed,,2024-03-07 16:27:00
I005136,U0025,R0195,visited,3.0,2024-06-15 06:15:00
I005137,U0196,R0049,visited,4.0,2024-12-16 09:04:00
I005138,U0180,R0243,saved,,2024-09-22 08:00:00
I005139,U0371,R0046,viewed,,2024-09-08 16:04:00
I005140,U0294,R0192,viewed,,2024-06-02 11:06:00
I005141,U0160,R0299,viewed,,2025-03-14 22:41:00
I005142,U0490,R0240,visited,,2025-03-08 16:03:00
I005143,U0274,R0132,viewed,,2025-03-29 02:24:00
I005144,U0424,R0277,viewed,,2024-08-27 22:10:00
I005145,U0310,R0017,viewed,,2024-06-08 23:59:00
I005146,U0198,R0142,viewed,,2024-01-12 21:00:00
I005147,U0194,R0002,saved,,2024-03-04 21:39:00
I005148,U0315,R0025,rated,4.0,2024-09-02 07:13:00
I005149,U0028,R0015,saved,,2024-07-12 07:45:00
I005150,U0072,R0234,viewed,,2024-09-11 07:53:00
I005151,U0219,R0166,visited,5.0,2024-11-28 12:56:00
I005152,U0134,R0238,viewed,,2025-03-07 04:10:00
I005153,U0215,R0188,viewed,,2025-02-10 11:55:00
I005154,U0050,R0100,saved,,2024-11-10 18:27:00
I005155,U0152,R0075,visited,,2025-01-01 00:39:00
I005156,U0288,R0235,viewed,,2024-01-06 22:20:00
I005157,U0199,R0149,viewed,,2024-11-10 02:44:00
I005158,U0089,R0220,saved,,2024-10-03 20:36:00
I005159,U0338,R0094,viewed,,2024-04-14 11:54:00
I005160,U0288,R0290,viewed,,2024-11-24 15:17:00
I005161,U0445,R0249,saved,,2024-11-14 14:29:00
I005162,U0104,R0275,viewed,,2024-08-04 11:49:00
I005163,U0377,R0002,viewed,,2024-02-06 07:14:00
I005164,U0349,R0135,saved,,2025-01-12 16:13:00
I005165,U0423,R0172,saved,,2024-06-18 14:18:00
I005166,U0289,R0260,visited,,2025-03-29 16:12:00
I005167,U0288,R0066,visited,5.0,2024-01-19 19:54:00
I005168,U0478,R0174,viewed,,2024-02-02 15:12:00
I005169,U0131,R0241,viewed,,2025-02-03 10:26:00
I005170,U0457,R0054,viewed,,2024-02-09 01:51:00
I005171,U0110,R0011,visited,,2024-04-17 18:21:00
I005172,U0493,R0187,viewed,,2025-02-20 13:38:00
I005173,U0263,R0115,viewed,,2024-06-30 08:06:00
I005174,U0212,R0066,viewed,,2024-04-13 15:06:00
I005175,U0173,R0019,viewed,,2024-11-12 12:31:00
I005176,U0279,R0226,viewed,,2024-01-17 02:43:00
I005177,U0052,R0107,viewed,,2024-04-05 06:58:00
I005178,U0090,R0202,visited,4.0,2024-11-08 21:02:00
I005179,U0437,R0175,saved,,2024-05-06 05:12:00
I005180,U0151,R0175,viewed,,2024-10-13 23:30:00
I005181,U0224,R0083,viewed,,2024-04-03 06:21:00
I005182,U0220,R0146,saved,,2024-04-29 00:39:00
I005183,U0288,R0224,saved,,2024-07-19 18:36:00
I005184,U0311,R0290,viewed,,2024-02-25 18:41:00
I005185,U0064,R0291,rated,4.0,2024-12-15 14:17:00
I005186,U0200,R0061,rated,5.0,2024-02-12 19:44:00
I005187,U0340,R0005,viewed,,2024-07-04 10:07:00
I005188,U0105,R0104,viewed,,2024-03-07 16:49:00
I005189,U0418,R0206,viewed,,2024-08-09 17:23:00
I005190,U0138,R0109,viewed,,2024-02-04 01:45:00
I005191,U0344,R0208,rated,5.0,2024-02-13 09:44:00
I005192,U0225,R0254,viewed,,2024-04-14 21:03:00
I005193,U0339,R0074,saved,,2024-01-22 17:58:00
I005194,U0391,R0170,visited,,2024-06-18 16:19:00
